date,label,sentiment
2024-06-04,72.0,0.674491
2024-06-05,71.53,0.953552
2024-06-06,71.42,0.936654
2024-06-09,70.91,0.0
2024-06-10,70.41,0.936314
2024-06-11,70.3,-0.59204
2024-06-12,70.87,0.746446
2024-06-13,68.53,0.700674
2024-06-16,68.16,0.0
2024-06-17,68.38,0.781765
2024-06-18,70.74,0.932291
2024-06-19,69.19,0.744974
2024-06-20,68.05,0.837265
2024-06-23,67.56,0.0
2024-06-24,67.8,0.876097
2024-06-25,67.23,-0.94685
2024-06-26,66.49,-0.71675
2024-06-27,67.36,0.9378
2024-06-30,68.33,0.0
2024-07-01,70.93,-0.96823
2024-07-02,70.91,0.949981
2024-07-03,70.18,0.947924
2024-07-04,70.35,-0.85257
2024-07-07,69.04,0.0
2024-07-08,68.52,-0.93932
2024-07-09,67.96,0.857709
2024-07-10,68.52,0.928666
2024-07-11,69.35,0.914334
2024-07-14,67.58,0.0
2024-07-15,67.94,0.754136
2024-07-16,66.42,-0.91238
2024-07-17,66.11,-0.92896
2024-07-18,66.0,-0.95673
2024-07-21,64.79,0.0
2024-07-22,65.79,0.773251
2024-07-23,68.9,-0.76732
2024-07-24,67.08,0.801101
2024-07-25,67.71,-0.93555
2024-07-28,68.78,0.0
2024-07-29,68.58,0.691693
2024-07-30,69.24,0.950506
2024-07-31,71.17,0.794372
2024-08-01,70.44,0.652175
2024-08-04,68.86,0.0
2024-08-05,69.92,0.90228
2024-08-06,70.57,-0.85407
2024-08-07,71.06,0.936517
2024-08-08,70.14,0.542635
2024-08-11,72.65,0.0
2024-08-12,71.29,0.93265
2024-08-13,71.87,0.0
2024-08-14,72.11,-0.91181
2024-08-15,72.52,0.923223
2024-08-18,73.14,0.0
2024-08-19,73.07,-0.83563
2024-08-20,72.14,0.583426
2024-08-21,71.57,0.722147
2024-08-22,71.13,-0.92696
2024-08-25,70.49,0.0
2024-08-26,71.49,0.925066
2024-08-27,70.77,-0.97378
2024-08-28,71.06,0.937546
2024-08-29,70.3,0.535787
2024-09-01,70.43,0.0
2024-09-02,68.16,0.926059
2024-09-03,67.0,0.425822
2024-09-04,66.2,-0.81172
2024-09-05,66.5,-0.95188
2024-09-08,66.52,0.0
2024-09-09,64.92,0.914337
2024-09-10,66.4,-0.8732
2024-09-11,65.45,0.792926
2024-09-12,64.99,0.928539
2024-09-15,63.21,0.0
2024-09-16,64.34,0.865161
2024-09-17,63.7,0.864838
2024-09-18,62.82,-0.83401
2024-09-19,63.39,0.87598
2024-09-22,64.1,0.0
2024-09-23,63.87,-0.96213
2024-09-24,65.24,-0.97374
2024-09-25,66.52,-0.92827
2024-09-26,66.33,-0.70603
2024-09-29,65.56,0.0
2024-09-30,63.61,0.880081
2024-10-01,62.6,0.926947
2024-10-02,62.76,0.743106
2024-10-03,62.05,0.952161
2024-10-06,61.76,0.0
2024-10-07,60.29,0.931759
2024-10-08,62.01,0.859391
2024-10-09,65.0,-0.95775
2024-10-10,64.62,0.941646
2024-10-13,65.97,0.0
2024-10-14,65.09,-0.90623
2024-10-15,63.03,0.946213
2024-10-16,62.98,-0.97108
2024-10-17,62.28,-0.57519
2024-10-20,61.76,0.0
2024-10-21,62.25,0.695101
2024-10-22,64.89,0.912854
2024-10-23,66.63,-0.94449
2024-10-24,66.97,0.898185
2024-10-27,66.4,0.0
2024-10-28,67.28,-0.93773
2024-10-29,65.47,0.73249
2024-10-30,64.58,0.948458
2024-10-31,63.87,0.878864
2024-11-03,65.22,0.0
2024-11-04,64.3,-0.94638
2024-11-05,63.76,0.643566
2024-11-06,66.04,0.934076
2024-11-07,68.02,-0.896
2024-11-10,67.57,0.0
2024-11-11,67.53,-0.96564
2024-11-12,66.31,0.720884
2024-11-13,68.27,-0.79709
2024-11-14,68.01,0.944783
2024-11-17,69.51,0.0
2024-11-18,68.13,0.859627
2024-11-19,68.38,-0.95941
2024-11-20,69.99,-0.60466
2024-11-21,69.27,-0.9448
2024-11-24,69.86,0.0
2024-11-25,69.23,0.94934
2024-11-26,68.47,-0.93504
2024-11-27,67.63,0.861224
2024-11-28,68.4,0.0
2024-12-01,68.83,0.0
2024-12-02,68.49,-0.91385
2024-12-03,67.86,0.629108
2024-12-04,67.34,0.865459
2024-12-05,68.31,0.905212
2024-12-08,66.37,0.0
2024-12-09,68.89,-0.96396
2024-12-10,69.36,0.627075
2024-12-11,66.81,0.717764
2024-12-12,65.11,0.742201
2024-12-15,63.97,0.0
2024-12-16,62.96,-0.50168
2024-12-17,63.6,-0.97434
2024-12-18,66.36,-0.92784
2024-12-19,66.85,0.639137
2024-12-22,68.29,0.0
2024-12-23,68.08,0.526681
2024-12-26,70.15,0.92186
2024-12-29,70.58,0.0
2024-12-30,71.57,0.70503
2025-01-01,73.74,0.0
2025-01-02,74.45,-0.97044
2025-01-05,72.87,0.0
2025-01-06,72.56,-0.96073
2025-01-07,70.7,-0.60799
2025-01-08,71.98,0.947675
2025-01-09,73.34,0.879423
2025-01-12,75.34,0.0
2025-01-13,75.36,0.794161
2025-01-14,76.34,0.891994
2025-01-15,76.69,0.599208
2025-01-16,77.6,-0.88541
2025-01-19,78.32,0.0
2025-01-20,78.6,-0.82424
2025-01-21,77.29,0.943956
2025-01-22,79.06,0.944275
2025-01-23,79.95,0.58832
2025-01-26,77.65,0.0
2025-01-27,78.55,0.93787
2025-01-28,81.18,0.946626
2025-01-29,80.91,0.92783
2025-01-30,82.19,0.952715
2025-02-02,79.3,0.0
2025-02-03,79.23,0.718211
2025-02-04,79.49,0.491584
2025-02-05,80.3,0.513254
2025-02-06,80.65,0.933208
2025-02-09,81.29,0.0
2025-02-10,80.92,0.79456
2025-02-11,78.64,0.498944
2025-02-12,76.44,-0.97312
2025-02-13,78.12,0.923858
2025-02-16,75.61,0.0
2025-02-17,74.16,0.76384
2025-02-18,72.47,-0.95538
2025-02-19,71.13,0.901681
2025-02-20,72.37,0.821162
2025-02-23,72.14,0.0
2025-02-24,70.26,0.92013
2025-02-25,69.56,0.947863
2025-02-26,71.32,0.813733
2025-02-27,69.56,-0.95137
2025-03-02,70.12,0.0
2025-03-03,67.13,0.899363
2025-03-04,67.4,-0.96154
2025-03-05,65.93,0.829377
2025-03-06,67.21,-0.96101
2025-03-09,67.57,0.0
2025-03-10,66.85,-0.95681
2025-03-11,68.21,0.853035
2025-03-12,69.17,0.741126
2025-03-13,69.56,0.0
2025-03-16,68.69,0.0
2025-03-17,69.88,0.884958
2025-03-18,71.96,-0.88742
2025-03-19,71.54,-0.8717
2025-03-20,70.01,-0.95464
2025-03-23,70.58,0.0
2025-03-24,69.53,0.758316
2025-03-25,69.91,-0.907
2025-03-26,67.66,0.601025
2025-03-27,67.91,0.948383
2025-03-30,67.13,0.0
2025-03-31,68.98,-0.95696
2025-04-01,67.69,0.742659
2025-04-02,65.25,0.770304
2025-04-03,63.08,0.929071
